timestamp,src_ip,dst_ip,src_port,dst_port,protocol,prediction,risk_score
2026-04-25 15:54:23,10.0.0.22,1.1.1.1,44321,3389,tcp,ATTACK,0.7714
2026-04-25 15:54:24,192.168.1.10,8.8.8.8,44321,443,tcp,ATTACK,0.6823
2026-04-25 15:54:25,172.16.0.8,10.0.0.1,0,3389,icmp,NORMAL,0.3026
2026-04-25 15:54:26,172.16.0.8,8.8.8.8,60333,3389,udp,NORMAL,0.0675
2026-04-25 15:54:27,172.16.0.8,10.0.0.1,51820,80,icmp,ATTACK,0.3365
2026-04-25 15:54:28,192.168.1.10,192.168.1.1,60333,443,udp,ATTACK,0.3764
2026-04-25 15:54:29,192.168.1.10,1.1.1.1,0,80,tcp,NORMAL,0.7796
2026-04-25 15:54:30,10.0.0.22,8.8.8.8,51820,443,tcp,ATTACK,0.4788
2026-04-25 15:54:31,192.168.1.10,10.0.0.1,0,22,udp,NORMAL,0.1899
2026-04-25 15:54:32,192.168.1.10,8.8.8.8,0,53,icmp,ATTACK,0.4323
2026-04-25 15:54:33,10.0.0.22,192.168.1.1,0,80,tcp,NORMAL,0.3804
2026-04-25 15:54:34,10.0.0.22,8.8.8.8,51820,80,icmp,NORMAL,0.6235
2026-04-25 15:54:35,10.0.0.22,1.1.1.1,44321,53,udp,ATTACK,0.407
2026-04-25 15:54:36,192.168.1.15,8.8.8.8,60333,53,tcp,NORMAL,0.2455
2026-04-25 15:54:37,10.0.0.22,8.8.8.8,44321,80,icmp,NORMAL,0.8798
2026-04-25 15:54:38,172.16.0.8,10.0.0.1,60333,53,tcp,NORMAL,0.2341
2026-04-25 15:54:39,172.16.0.8,10.0.0.1,0,53,tcp,NORMAL,0.5803
2026-04-25 15:54:40,172.16.0.8,8.8.8.8,0,443,tcp,NORMAL,0.529
2026-04-25 15:54:41,172.16.0.8,192.168.1.1,60333,53,tcp,NORMAL,0.5868
2026-04-25 15:54:42,10.0.0.22,10.0.0.1,0,80,udp,NORMAL,0.4816
2026-04-25 15:54:43,192.168.1.10,1.1.1.1,51820,80,tcp,NORMAL,0.4649
2026-04-25 15:54:44,192.168.1.15,1.1.1.1,0,443,icmp,ATTACK,0.8032
2026-04-25 15:54:45,172.16.0.8,192.168.1.1,51820,443,tcp,ATTACK,0.4945
2026-04-25 15:54:46,10.0.0.22,192.168.1.1,51820,3389,udp,NORMAL,0.5839
2026-04-25 15:54:47,192.168.1.10,192.168.1.1,44321,22,tcp,NORMAL,0.684
2026-04-25 15:54:48,10.0.0.22,1.1.1.1,0,22,icmp,NORMAL,0.9377
2026-04-25 15:54:49,10.0.0.22,192.168.1.1,0,53,icmp,NORMAL,0.1425
2026-04-25 15:54:50,10.0.0.22,8.8.8.8,51820,22,tcp,NORMAL,0.856
2026-04-25 15:54:51,10.0.0.22,10.0.0.1,44321,22,icmp,ATTACK,0.5615
2026-04-25 15:54:52,172.16.0.8,10.0.0.1,0,3389,tcp,NORMAL,0.6324
2026-04-25 15:54:53,192.168.1.10,8.8.8.8,60333,443,udp,NORMAL,0.6961
2026-04-25 15:54:54,172.16.0.8,10.0.0.1,0,3389,icmp,NORMAL,0.3534
2026-04-25 15:54:55,172.16.0.8,10.0.0.1,60333,22,icmp,NORMAL,0.8255
2026-04-25 15:54:56,172.16.0.8,192.168.1.1,44321,3389,tcp,ATTACK,0.1657
2026-04-25 15:54:57,192.168.1.15,192.168.1.1,44321,443,udp,NORMAL,0.4285
2026-04-25 15:54:58,192.168.1.15,1.1.1.1,0,80,tcp,ATTACK,0.7862
2026-04-25 15:54:59,10.0.0.22,1.1.1.1,60333,53,icmp,NORMAL,0.5866
2026-04-25 15:55:00,172.16.0.8,10.0.0.1,60333,3389,icmp,NORMAL,0.6509
2026-04-25 15:55:01,172.16.0.8,1.1.1.1,44321,3389,tcp,NORMAL,0.5578
2026-04-25 15:55:02,192.168.1.15,192.168.1.1,60333,3389,tcp,ATTACK,0.6372
2026-04-25 15:55:03,172.16.0.8,192.168.1.1,44321,53,udp,ATTACK,0.1569
2026-04-25 15:55:04,172.16.0.8,10.0.0.1,0,80,udp,ATTACK,0.7424
2026-04-25 15:55:05,172.16.0.8,10.0.0.1,0,53,tcp,ATTACK,0.7425
2026-04-25 15:55:06,192.168.1.15,8.8.8.8,60333,22,tcp,NORMAL,0.065
2026-04-25 15:55:07,172.16.0.8,1.1.1.1,44321,3389,udp,ATTACK,0.3826
2026-04-25 15:55:08,192.168.1.10,1.1.1.1,60333,22,icmp,NORMAL,0.1328
2026-04-25 15:55:09,192.168.1.15,192.168.1.1,44321,443,icmp,ATTACK,0.2066
2026-04-25 15:55:10,192.168.1.15,8.8.8.8,51820,22,tcp,NORMAL,0.5947
2026-04-25 15:55:11,192.168.1.15,8.8.8.8,60333,443,tcp,NORMAL,0.0962
2026-04-25 15:55:12,10.0.0.22,10.0.0.1,44321,3389,icmp,NORMAL,0.1943
2026-04-25 15:55:13,192.168.1.15,10.0.0.1,60333,3389,tcp,ATTACK,0.4331
2026-04-25 15:55:14,192.168.1.15,10.0.0.1,60333,22,udp,ATTACK,0.897
2026-04-25 15:55:15,172.16.0.8,1.1.1.1,0,3389,tcp,ATTACK,0.6113
2026-04-25 15:55:16,192.168.1.10,10.0.0.1,51820,53,tcp,NORMAL,0.0579
2026-04-25 15:55:17,192.168.1.10,1.1.1.1,44321,22,tcp,NORMAL,0.8177
2026-04-25 15:55:18,172.16.0.8,8.8.8.8,51820,443,udp,NORMAL,0.6828
2026-04-25 15:55:19,192.168.1.10,8.8.8.8,0,443,icmp,NORMAL,0.8076
2026-04-25 15:55:20,192.168.1.15,1.1.1.1,60333,22,icmp,NORMAL,0.6022
2026-04-25 15:55:21,172.16.0.8,10.0.0.1,44321,53,udp,NORMAL,0.828
2026-04-25 15:55:22,172.16.0.8,192.168.1.1,44321,80,udp,NORMAL,0.8823
2026-04-25 15:55:23,192.168.1.15,8.8.8.8,0,3389,tcp,ATTACK,0.4969
2026-04-25 15:55:24,192.168.1.10,192.168.1.1,0,80,udp,NORMAL,0.1469
2026-04-25 15:55:25,192.168.1.10,192.168.1.1,51820,22,udp,NORMAL,0.3391
2026-04-25 15:55:26,192.168.1.10,1.1.1.1,0,22,icmp,NORMAL,0.111
2026-04-25 15:55:27,192.168.1.15,10.0.0.1,0,3389,icmp,ATTACK,0.3732
2026-04-25 15:55:28,172.16.0.8,10.0.0.1,44321,80,udp,NORMAL,0.3574
2026-04-25 15:55:29,172.16.0.8,10.0.0.1,44321,53,icmp,NORMAL,0.4571
2026-04-25 15:55:30,192.168.1.15,1.1.1.1,0,3389,tcp,ATTACK,0.9262
2026-04-25 15:55:31,192.168.1.10,192.168.1.1,0,80,icmp,NORMAL,0.3773
2026-04-25 15:55:32,172.16.0.8,1.1.1.1,0,443,tcp,ATTACK,0.7845
2026-04-25 15:55:33,172.16.0.8,8.8.8.8,0,443,tcp,ATTACK,0.7531
2026-04-25 15:55:34,192.168.1.10,1.1.1.1,60333,3389,tcp,ATTACK,0.8736
2026-04-25 15:55:35,192.168.1.10,1.1.1.1,0,3389,icmp,ATTACK,0.506
2026-04-25 15:55:36,192.168.1.10,8.8.8.8,44321,3389,icmp,NORMAL,0.8055
2026-04-25 15:55:37,192.168.1.10,192.168.1.1,60333,3389,icmp,NORMAL,0.7004
2026-04-25 15:55:38,192.168.1.15,10.0.0.1,44321,22,tcp,NORMAL,0.7726
2026-04-25 15:55:39,10.0.0.22,10.0.0.1,60333,22,tcp,NORMAL,0.4612
2026-04-25 15:55:40,172.16.0.8,10.0.0.1,51820,80,udp,ATTACK,0.5038
2026-04-25 15:55:41,192.168.1.15,1.1.1.1,44321,22,icmp,NORMAL,0.6296
2026-04-25 15:55:42,172.16.0.8,192.168.1.1,51820,22,tcp,NORMAL,0.5758
2026-04-25 15:55:43,10.0.0.22,1.1.1.1,60333,22,icmp,NORMAL,0.1923
2026-04-25 15:55:44,10.0.0.22,1.1.1.1,44321,3389,tcp,NORMAL,0.9479
2026-04-25 15:55:45,10.0.0.22,10.0.0.1,44321,53,icmp,ATTACK,0.5582
2026-04-25 15:55:46,10.0.0.22,8.8.8.8,44321,3389,udp,NORMAL,0.1205
2026-04-25 15:55:47,192.168.1.10,10.0.0.1,60333,53,udp,NORMAL,0.0564
2026-04-25 15:55:48,192.168.1.10,192.168.1.1,0,443,udp,NORMAL,0.4236
2026-04-25 15:55:49,192.168.1.10,1.1.1.1,0,80,udp,ATTACK,0.5395
2026-04-25 15:55:50,10.0.0.22,192.168.1.1,51820,443,udp,ATTACK,0.6251
2026-04-25 15:55:51,172.16.0.8,192.168.1.1,44321,53,tcp,ATTACK,0.3202
2026-04-25 15:55:52,10.0.0.22,8.8.8.8,0,22,icmp,NORMAL,0.3116
2026-04-25 15:55:53,192.168.1.10,10.0.0.1,44321,443,udp,NORMAL,0.1783
2026-04-25 15:55:54,192.168.1.10,8.8.8.8,51820,3389,tcp,NORMAL,0.4453
2026-04-25 15:55:55,172.16.0.8,192.168.1.1,60333,22,udp,ATTACK,0.5763
2026-04-25 15:55:56,172.16.0.8,8.8.8.8,60333,80,udp,NORMAL,0.8733
2026-04-25 15:55:57,10.0.0.22,10.0.0.1,51820,22,tcp,NORMAL,0.3147
2026-04-25 15:55:58,10.0.0.22,1.1.1.1,44321,22,icmp,ATTACK,0.695
2026-04-25 15:55:59,192.168.1.15,10.0.0.1,60333,443,udp,NORMAL,0.1879
2026-04-25 15:56:00,192.168.1.10,192.168.1.1,60333,80,icmp,NORMAL,0.4943
2026-04-25 15:56:01,192.168.1.15,8.8.8.8,0,80,tcp,NORMAL,0.5632
2026-04-25 15:56:02,172.16.0.8,192.168.1.1,51820,80,tcp,NORMAL,0.4352
2026-04-25 15:56:03,172.16.0.8,10.0.0.1,60333,3389,tcp,NORMAL,0.6004
2026-04-25 15:56:04,192.168.1.10,8.8.8.8,60333,3389,icmp,NORMAL,0.0631
2026-04-25 15:56:05,172.16.0.8,10.0.0.1,51820,3389,icmp,ATTACK,0.1452
2026-04-25 15:56:06,192.168.1.10,192.168.1.1,44321,443,icmp,ATTACK,0.1869
2026-04-25 15:56:07,10.0.0.22,1.1.1.1,0,443,icmp,NORMAL,0.093
2026-04-25 15:56:08,172.16.0.8,192.168.1.1,0,80,tcp,NORMAL,0.6598
2026-04-25 15:56:09,192.168.1.15,10.0.0.1,60333,443,tcp,ATTACK,0.3121
2026-04-25 15:56:10,10.0.0.22,192.168.1.1,60333,22,tcp,NORMAL,0.6693
2026-04-25 15:56:11,192.168.1.15,1.1.1.1,44321,3389,udp,NORMAL,0.347
2026-04-25 15:56:12,172.16.0.8,8.8.8.8,0,53,icmp,NORMAL,0.8585
2026-04-25 15:56:13,172.16.0.8,1.1.1.1,60333,22,tcp,NORMAL,0.5814
2026-04-25 15:56:14,192.168.1.15,192.168.1.1,60333,80,icmp,NORMAL,0.6253
2026-04-25 15:56:15,192.168.1.15,192.168.1.1,60333,80,tcp,ATTACK,0.171
2026-04-25 15:56:16,172.16.0.8,1.1.1.1,0,22,udp,NORMAL,0.4367
2026-04-25 15:56:17,172.16.0.8,192.168.1.1,51820,53,icmp,ATTACK,0.0771
2026-04-25 15:56:18,192.168.1.10,1.1.1.1,60333,3389,icmp,NORMAL,0.5467
2026-04-25 15:56:19,172.16.0.8,10.0.0.1,60333,22,tcp,ATTACK,0.5919
2026-04-25 15:56:20,172.16.0.8,1.1.1.1,0,53,tcp,NORMAL,0.605
2026-04-25 15:56:21,10.0.0.22,10.0.0.1,51820,3389,icmp,ATTACK,0.9375
2026-04-25 15:56:22,192.168.1.15,10.0.0.1,60333,22,tcp,NORMAL,0.0841
2026-04-25 15:56:23,172.16.0.8,1.1.1.1,0,53,icmp,NORMAL,0.6043
2026-04-25 15:56:24,192.168.1.15,192.168.1.1,0,3389,icmp,NORMAL,0.833
2026-04-25 15:56:25,192.168.1.15,10.0.0.1,44321,53,icmp,NORMAL,0.619
2026-04-25 15:56:26,192.168.1.10,10.0.0.1,60333,3389,udp,NORMAL,0.1751
2026-04-25 15:56:27,192.168.1.15,10.0.0.1,60333,80,tcp,NORMAL,0.6287
2026-04-25 15:56:28,10.0.0.22,1.1.1.1,51820,3389,icmp,NORMAL,0.3356
2026-04-25 15:56:29,10.0.0.22,1.1.1.1,0,443,tcp,NORMAL,0.9414
2026-04-25 15:56:30,10.0.0.22,1.1.1.1,44321,53,icmp,NORMAL,0.1448
2026-04-25 15:56:31,172.16.0.8,1.1.1.1,0,3389,icmp,ATTACK,0.1482
2026-04-25 15:56:32,192.168.1.10,8.8.8.8,0,22,icmp,NORMAL,0.4464
2026-04-25 15:56:33,10.0.0.22,1.1.1.1,60333,3389,udp,NORMAL,0.5826
2026-04-25 15:56:34,10.0.0.22,8.8.8.8,0,80,icmp,NORMAL,0.2508
2026-04-25 15:56:35,192.168.1.10,10.0.0.1,0,53,icmp,ATTACK,0.8949
2026-04-25 15:56:36,192.168.1.10,10.0.0.1,60333,3389,icmp,NORMAL,0.61
2026-04-25 15:56:37,192.168.1.10,192.168.1.1,60333,80,tcp,ATTACK,0.7158
2026-04-25 15:56:38,172.16.0.8,192.168.1.1,44321,80,icmp,NORMAL,0.2021
2026-04-25 15:56:39,192.168.1.10,8.8.8.8,0,22,udp,NORMAL,0.9052
2026-04-25 15:56:40,192.168.1.15,192.168.1.1,0,80,icmp,ATTACK,0.593
2026-04-25 15:56:41,192.168.1.15,10.0.0.1,0,80,tcp,NORMAL,0.7076
2026-04-25 15:56:42,10.0.0.22,1.1.1.1,60333,80,udp,ATTACK,0.7927
2026-04-25 15:56:43,10.0.0.22,8.8.8.8,51820,22,udp,NORMAL,0.9316
2026-04-25 15:56:44,172.16.0.8,192.168.1.1,51820,80,tcp,NORMAL,0.4293
2026-04-25 15:56:45,192.168.1.15,10.0.0.1,60333,53,tcp,NORMAL,0.7145
2026-04-25 15:56:46,172.16.0.8,192.168.1.1,51820,3389,icmp,NORMAL,0.5178
2026-04-25 15:56:47,192.168.1.15,8.8.8.8,60333,22,tcp,NORMAL,0.2829
2026-04-25 15:56:48,172.16.0.8,1.1.1.1,60333,3389,icmp,NORMAL,0.7019
2026-04-25 15:56:49,10.0.0.22,1.1.1.1,51820,443,tcp,ATTACK,0.5475
2026-04-25 15:56:50,192.168.1.15,192.168.1.1,44321,53,udp,NORMAL,0.3547
2026-04-25 15:56:51,192.168.1.10,1.1.1.1,0,22,udp,ATTACK,0.4899
2026-04-25 15:56:52,10.0.0.22,192.168.1.1,44321,443,tcp,NORMAL,0.055
2026-04-25 15:56:53,192.168.1.15,1.1.1.1,60333,3389,tcp,NORMAL,0.803
2026-04-25 15:56:54,192.168.1.15,1.1.1.1,60333,22,udp,ATTACK,0.6111
2026-04-25 15:56:55,172.16.0.8,8.8.8.8,60333,443,udp,ATTACK,0.2738
2026-04-25 15:56:56,192.168.1.15,8.8.8.8,51820,3389,tcp,NORMAL,0.5564
2026-04-25 15:56:57,172.16.0.8,1.1.1.1,44321,3389,icmp,NORMAL,0.8912
2026-04-25 15:56:58,192.168.1.10,8.8.8.8,60333,22,udp,NORMAL,0.1703
2026-04-25 15:56:59,192.168.1.15,8.8.8.8,60333,80,icmp,NORMAL,0.2109
2026-04-25 15:57:00,192.168.1.15,1.1.1.1,60333,80,icmp,NORMAL,0.7168
2026-04-25 15:57:01,172.16.0.8,10.0.0.1,44321,53,tcp,NORMAL,0.0986
2026-04-25 15:57:02,192.168.1.10,8.8.8.8,44321,22,icmp,NORMAL,0.3927
2026-04-25 15:57:03,192.168.1.15,10.0.0.1,60333,22,icmp,ATTACK,0.5183
2026-04-25 15:57:04,192.168.1.10,8.8.8.8,0,3389,tcp,NORMAL,0.772
2026-04-25 15:57:05,10.0.0.22,192.168.1.1,44321,80,udp,NORMAL,0.8748
2026-04-25 15:57:06,172.16.0.8,10.0.0.1,60333,22,icmp,NORMAL,0.2754
2026-04-25 15:57:07,192.168.1.15,192.168.1.1,44321,53,tcp,ATTACK,0.6852
2026-04-25 15:57:08,192.168.1.15,192.168.1.1,60333,22,udp,NORMAL,0.6027
2026-04-25 15:57:09,192.168.1.15,192.168.1.1,0,3389,icmp,NORMAL,0.8357
2026-04-25 15:57:10,10.0.0.22,10.0.0.1,51820,80,udp,ATTACK,0.3434
2026-04-25 15:57:11,172.16.0.8,10.0.0.1,44321,22,udp,ATTACK,0.5449
2026-04-25 15:57:12,192.168.1.10,192.168.1.1,44321,53,icmp,ATTACK,0.1609
2026-04-25 15:57:13,172.16.0.8,192.168.1.1,0,53,icmp,NORMAL,0.8344
2026-04-25 15:57:14,192.168.1.15,192.168.1.1,51820,22,udp,NORMAL,0.4209
2026-04-25 15:57:15,192.168.1.15,1.1.1.1,60333,3389,tcp,NORMAL,0.7616
2026-04-25 15:57:16,192.168.1.10,10.0.0.1,44321,80,udp,NORMAL,0.5328
2026-04-25 15:57:17,192.168.1.10,1.1.1.1,44321,3389,tcp,NORMAL,0.8636
2026-04-25 15:57:18,192.168.1.15,1.1.1.1,60333,3389,tcp,NORMAL,0.8854
2026-04-25 15:57:19,192.168.1.10,192.168.1.1,51820,53,udp,ATTACK,0.2663
2026-04-25 15:57:20,192.168.1.10,192.168.1.1,0,3389,icmp,NORMAL,0.0538
2026-04-25 15:57:21,192.168.1.10,1.1.1.1,0,53,tcp,NORMAL,0.9115
2026-04-25 15:57:22,192.168.1.15,1.1.1.1,60333,53,udp,ATTACK,0.5944
2026-04-25 15:57:23,192.168.1.15,1.1.1.1,60333,443,udp,NORMAL,0.6943
2026-04-25 15:57:24,192.168.1.10,192.168.1.1,0,3389,udp,NORMAL,0.2224
2026-04-25 15:57:25,192.168.1.15,192.168.1.1,60333,443,icmp,ATTACK,0.7829
2026-04-25 15:57:26,10.0.0.22,192.168.1.1,60333,80,tcp,NORMAL,0.0896
2026-04-25 15:57:27,10.0.0.22,192.168.1.1,60333,80,tcp,ATTACK,0.7696
2026-04-25 15:57:28,10.0.0.22,8.8.8.8,51820,3389,tcp,NORMAL,0.6418
2026-04-25 15:57:29,192.168.1.15,1.1.1.1,44321,3389,tcp,NORMAL,0.7052
2026-04-25 15:57:30,172.16.0.8,8.8.8.8,60333,53,udp,NORMAL,0.3646
2026-04-25 15:57:31,172.16.0.8,8.8.8.8,60333,3389,icmp,NORMAL,0.4137
2026-04-25 15:57:32,10.0.0.22,1.1.1.1,51820,53,udp,ATTACK,0.7719
2026-04-25 15:57:33,10.0.0.22,192.168.1.1,60333,22,tcp,NORMAL,0.5313
2026-04-25 15:57:34,172.16.0.8,192.168.1.1,60333,22,icmp,NORMAL,0.7147
2026-04-25 15:57:35,172.16.0.8,8.8.8.8,44321,80,icmp,NORMAL,0.0813
2026-04-25 15:57:36,192.168.1.10,10.0.0.1,51820,22,icmp,NORMAL,0.7742
2026-04-25 15:57:37,192.168.1.15,1.1.1.1,0,80,tcp,ATTACK,0.7609
2026-04-25 15:57:38,172.16.0.8,1.1.1.1,51820,443,tcp,ATTACK,0.5396
2026-04-25 15:57:39,192.168.1.10,1.1.1.1,60333,22,udp,NORMAL,0.743
2026-04-25 15:57:40,192.168.1.10,8.8.8.8,60333,3389,udp,ATTACK,0.2713
2026-04-25 15:57:41,192.168.1.15,1.1.1.1,51820,53,udp,ATTACK,0.4356
2026-04-25 15:57:42,192.168.1.15,192.168.1.1,44321,3389,tcp,ATTACK,0.8351
2026-04-25 15:57:43,10.0.0.22,8.8.8.8,44321,3389,icmp,ATTACK,0.6557
2026-04-25 15:57:44,192.168.1.10,10.0.0.1,51820,80,tcp,ATTACK,0.5476
2026-04-25 15:57:45,172.16.0.8,10.0.0.1,51820,80,icmp,ATTACK,0.4641
2026-04-25 15:57:46,172.16.0.8,8.8.8.8,51820,22,udp,NORMAL,0.3279
2026-04-25 15:57:47,192.168.1.10,192.168.1.1,60333,80,tcp,ATTACK,0.1213
2026-04-25 15:57:48,10.0.0.22,192.168.1.1,0,80,tcp,NORMAL,0.552
2026-04-25 15:57:49,172.16.0.8,10.0.0.1,44321,443,tcp,ATTACK,0.6675
2026-04-25 15:57:50,10.0.0.22,10.0.0.1,60333,53,icmp,ATTACK,0.5861
2026-04-25 15:57:51,10.0.0.22,8.8.8.8,44321,53,icmp,NORMAL,0.066
2026-04-25 15:57:52,192.168.1.10,8.8.8.8,0,80,icmp,NORMAL,0.6855
2026-04-25 15:57:53,10.0.0.22,10.0.0.1,60333,80,udp,ATTACK,0.4774
2026-04-25 15:57:55,172.16.0.8,10.0.0.1,60333,80,udp,NORMAL,0.4199
2026-04-25 15:57:56,192.168.1.15,10.0.0.1,60333,53,udp,NORMAL,0.213
2026-04-25 15:57:57,192.168.1.10,8.8.8.8,60333,3389,tcp,NORMAL,0.1886
2026-04-25 15:57:58,192.168.1.15,1.1.1.1,0,53,tcp,ATTACK,0.3054
2026-04-25 15:57:59,10.0.0.22,8.8.8.8,44321,443,udp,NORMAL,0.6665
2026-04-25 15:58:00,172.16.0.8,10.0.0.1,44321,53,udp,NORMAL,0.2963
2026-04-25 15:58:01,172.16.0.8,1.1.1.1,60333,443,udp,NORMAL,0.5437
2026-04-25 15:58:02,192.168.1.10,8.8.8.8,44321,80,tcp,NORMAL,0.9362
2026-04-25 15:58:03,10.0.0.22,1.1.1.1,0,3389,tcp,ATTACK,0.9051
2026-04-25 15:58:04,10.0.0.22,8.8.8.8,60333,80,icmp,NORMAL,0.6799
2026-04-25 15:58:05,10.0.0.22,192.168.1.1,0,80,udp,NORMAL,0.3894
2026-04-25 15:58:06,172.16.0.8,8.8.8.8,60333,22,icmp,NORMAL,0.3642
2026-04-25 15:58:07,172.16.0.8,1.1.1.1,0,22,icmp,NORMAL,0.1142
2026-04-25 15:58:08,10.0.0.22,8.8.8.8,51820,53,tcp,ATTACK,0.6589
2026-04-25 15:58:09,192.168.1.15,10.0.0.1,0,22,icmp,NORMAL,0.3007
2026-04-25 15:58:10,192.168.1.15,10.0.0.1,0,443,icmp,ATTACK,0.4859
2026-04-25 15:58:11,192.168.1.10,192.168.1.1,51820,443,udp,NORMAL,0.6487
2026-04-25 15:58:12,172.16.0.8,192.168.1.1,44321,443,tcp,NORMAL,0.8032
2026-04-25 15:58:13,192.168.1.10,192.168.1.1,51820,53,udp,NORMAL,0.3008
2026-04-25 15:58:14,192.168.1.10,8.8.8.8,51820,443,tcp,ATTACK,0.8674
2026-04-25 15:58:15,192.168.1.15,1.1.1.1,60333,22,tcp,NORMAL,0.654
2026-04-25 15:58:16,172.16.0.8,192.168.1.1,0,22,tcp,ATTACK,0.5836
2026-04-25 15:58:17,192.168.1.10,1.1.1.1,44321,53,icmp,ATTACK,0.7377
2026-04-25 15:58:18,192.168.1.15,192.168.1.1,51820,53,icmp,NORMAL,0.0585
2026-04-25 15:58:19,192.168.1.10,10.0.0.1,0,80,icmp,ATTACK,0.4135
2026-04-25 15:58:20,172.16.0.8,10.0.0.1,51820,3389,tcp,NORMAL,0.439
2026-04-25 15:58:21,172.16.0.8,192.168.1.1,44321,443,tcp,ATTACK,0.094
2026-04-25 15:58:22,192.168.1.10,8.8.8.8,51820,3389,icmp,NORMAL,0.7729
2026-04-25 15:58:23,192.168.1.15,192.168.1.1,44321,80,udp,ATTACK,0.779
2026-04-25 15:58:24,192.168.1.15,10.0.0.1,60333,443,udp,NORMAL,0.8442
2026-04-25 15:58:25,172.16.0.8,8.8.8.8,44321,3389,tcp,NORMAL,0.7527
2026-04-25 15:58:26,172.16.0.8,8.8.8.8,0,80,udp,NORMAL,0.945
2026-04-25 15:58:27,172.16.0.8,192.168.1.1,0,22,tcp,ATTACK,0.7804
2026-04-25 15:58:28,192.168.1.15,192.168.1.1,44321,22,tcp,ATTACK,0.3882
2026-04-25 15:58:29,192.168.1.10,192.168.1.1,0,3389,icmp,ATTACK,0.6404
2026-04-25 15:58:30,172.16.0.8,10.0.0.1,0,22,udp,NORMAL,0.4098
2026-04-25 15:58:31,192.168.1.15,10.0.0.1,44321,80,tcp,NORMAL,0.3015
2026-04-25 15:58:32,172.16.0.8,1.1.1.1,51820,80,udp,ATTACK,0.5365
2026-04-25 15:58:33,192.168.1.10,1.1.1.1,44321,80,tcp,ATTACK,0.2484
2026-04-25 15:58:34,10.0.0.22,192.168.1.1,0,22,udp,NORMAL,0.6871
2026-04-25 15:58:35,192.168.1.15,192.168.1.1,44321,80,udp,ATTACK,0.2338
2026-04-25 15:58:36,192.168.1.15,192.168.1.1,44321,22,tcp,ATTACK,0.5569
2026-04-25 15:58:37,192.168.1.15,192.168.1.1,60333,22,icmp,NORMAL,0.1048
2026-04-25 15:58:38,172.16.0.8,192.168.1.1,51820,3389,icmp,NORMAL,0.8363
2026-04-25 15:58:39,192.168.1.15,1.1.1.1,0,53,icmp,NORMAL,0.3692
2026-04-25 15:58:40,192.168.1.15,8.8.8.8,0,443,icmp,NORMAL,0.5135
2026-04-25 15:58:41,172.16.0.8,10.0.0.1,0,53,tcp,NORMAL,0.7661
2026-04-25 15:58:42,172.16.0.8,1.1.1.1,44321,22,tcp,NORMAL,0.6366
2026-04-25 15:58:43,172.16.0.8,1.1.1.1,60333,22,tcp,NORMAL,0.5814
2026-04-25 15:58:44,172.16.0.8,10.0.0.1,60333,53,icmp,NORMAL,0.9287
2026-04-25 15:58:45,192.168.1.15,8.8.8.8,51820,53,icmp,ATTACK,0.3915
2026-04-25 15:58:46,172.16.0.8,8.8.8.8,0,3389,icmp,ATTACK,0.8249
2026-04-25 15:58:47,10.0.0.22,8.8.8.8,0,22,icmp,NORMAL,0.6226
2026-04-25 15:58:48,172.16.0.8,10.0.0.1,51820,443,tcp,ATTACK,0.6359
2026-04-25 15:58:49,10.0.0.22,10.0.0.1,60333,53,udp,NORMAL,0.1763
2026-04-25 15:58:50,172.16.0.8,192.168.1.1,0,3389,udp,ATTACK,0.1394
2026-04-25 15:58:51,10.0.0.22,10.0.0.1,0,53,tcp,NORMAL,0.8187
2026-04-25 15:58:52,192.168.1.10,192.168.1.1,44321,443,udp,NORMAL,0.8321
2026-04-25 15:58:53,172.16.0.8,10.0.0.1,51820,53,tcp,NORMAL,0.7245
2026-04-25 15:58:54,192.168.1.10,1.1.1.1,51820,22,tcp,ATTACK,0.4042
2026-04-25 15:58:55,10.0.0.22,1.1.1.1,44321,3389,tcp,NORMAL,0.8447
2026-04-25 15:58:56,172.16.0.8,1.1.1.1,60333,443,udp,NORMAL,0.9455
2026-04-25 15:58:57,172.16.0.8,192.168.1.1,0,53,icmp,NORMAL,0.0923
2026-04-25 15:58:58,10.0.0.22,192.168.1.1,44321,3389,icmp,NORMAL,0.4607
2026-04-25 15:58:59,172.16.0.8,1.1.1.1,60333,3389,tcp,NORMAL,0.4385
2026-04-25 15:59:00,10.0.0.22,1.1.1.1,44321,443,icmp,ATTACK,0.5798
2026-04-25 15:59:01,192.168.1.15,10.0.0.1,60333,53,udp,NORMAL,0.092
2026-04-25 15:59:02,172.16.0.8,1.1.1.1,51820,53,tcp,ATTACK,0.4601
2026-04-25 15:59:03,192.168.1.15,1.1.1.1,44321,443,udp,NORMAL,0.1085
2026-04-25 15:59:04,10.0.0.22,8.8.8.8,51820,53,icmp,NORMAL,0.6791
2026-04-25 15:59:05,192.168.1.15,8.8.8.8,60333,22,icmp,NORMAL,0.7152
2026-04-25 15:59:06,10.0.0.22,10.0.0.1,51820,443,tcp,NORMAL,0.3198
2026-04-25 15:59:07,192.168.1.10,8.8.8.8,51820,443,icmp,NORMAL,0.8691
2026-04-25 15:59:08,192.168.1.10,8.8.8.8,60333,80,tcp,ATTACK,0.6601
2026-04-25 15:59:09,172.16.0.8,8.8.8.8,51820,80,tcp,NORMAL,0.2027
2026-04-25 15:59:10,192.168.1.15,192.168.1.1,0,3389,tcp,ATTACK,0.3456
